ID,Hierarchy,Object,Name,ShortName,Longname,Link,Length,Height,Depth,Row,Level,WIND,WIND_Top,WIND_Bott,WIND_Ks_Vert,WIND_Ks_Hor,Cornice
SchB_ID160920113137_425,1,FeL40,Fensterlaibungsstein40,FeL40_Fe5_WFas_Schuetting,Fensterlaibungsstein40_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"36,63","42,44","0,00",33,2,1,0,0,0,0,0
SchB_ID160920113137_426,1,FeL31,Fensterlaibungsstein31,FeL31_Fe5_WFas_Schuetting,Fensterlaibungsstein31_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"40,36","42,44","0,00",33,2,1,0,0,0,0,0
SchB_ID160920113137_443,1,FeL39,Fensterlaibungsstein39,FeL39_Fe5_WFas_Schuetting,Fensterlaibungsstein39_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"20,11","43,04","0,00",34,2,1,0,0,0,0,0
SchB_ID160920113137_448,1,FeL38,Fensterlaibungsstein38,FeL38_Fe5_WFas_Schuetting,Fensterlaibungsstein38_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"35,09","45,84","0,00",35,2,1,0,0,0,0,0
SchB_ID160920113137_453,1,FeL37,Fensterlaibungsstein37,FeL37_Fe5_WFas_Schuetting,Fensterlaibungsstein37_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"52,33","41,28","0,00",36,2,1,0,0,0,0,0
SchB_ID160920113137_470,1,FeL30,Fensterlaibungsstein30,FeL30_Fe5_WFas_Schuetting,Fensterlaibungsstein30_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"27,40","43,04","0,00",34,2,1,0,0,0,0,0
SchB_ID160920113137_474,1,FeL29,Fensterlaibungsstein29,FeL29_Fe5_WFas_Schuetting,Fensterlaibungsstein29_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"18,92","45,84","0,00",35,2,1,0,0,0,0,0
SchB_ID160920113137_479,1,FeL28,Fensterlaibungsstein28,FeL28_Fe5_WFas_Schuetting,Fensterlaibungsstein28_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"71,52","41,28","0,00",36,2,1,0,0,0,0,0
SchB_ID160920113137_351,1,FeB3,Fensterbankstein3,FeB3_Fe5_WFas_Schuetting,Fensterbankstein3_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"81,56","12,95","0,00",26,2,1,0,1,0,0,0
SchB_ID160920113137_352,1,FeB2,Fensterbankstein2,FeB2_Fe5_WFas_Schuetting,Fensterbankstein2_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"69,19","12,95","0,00",26,2,1,0,1,0,0,0
SchB_ID160920113137_353,1,FeB1,Fensterbankstein1,FeB1_Fe5_WFas_Schuetting,Fensterbankstein1_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"81,56","12,95","0,00",26,2,1,0,1,0,0,0
SchB_ID160920113137_375,1,KS7,Kreuzstockstein7,KS7_Fe5_WFas_Schuetting,Kreuzstockstein7_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"9,47","225,49","0,00",0,2,1,0,0,1,0,0
SchB_ID160920113137_376,1,KS6,Kreuzstockstein6,KS6_Fe5_WFas_Schuetting,Kreuzstockstein6_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"9,57","225,49","0,00",0,2,1,0,0,1,0,0
SchB_ID160920113137_386,1,FeL45,Fensterlaibungsstein45,FeL45_Fe5_WFas_Schuetting,Fensterlaibungsstein45_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"16,93","49,38","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113137_389,1,FeL44,Fensterlaibungsstein44,FeL44_Fe5_WFas_Schuetting,Fensterlaibungsstein44_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"38,74","43,72","0,00",28,2,1,0,0,0,0,0
SchB_ID160920113137_391,1,FeL43,Fensterlaibungsstein43,FeL43_Fe5_WFas_Schuetting,Fensterlaibungsstein43_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"54,26","43,41","0,00",29,2,1,0,0,0,0,0
SchB_ID160920113137_394,1,FeL42,Fensterlaibungsstein42,FeL42_Fe5_WFas_Schuetting,Fensterlaibungsstein42_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"33,96","42,45","0,00",30,2,1,0,0,0,0,0
SchB_ID160920113137_397,1,FeL41,Fensterlaibungsstein41,FeL41_Fe5_WFas_Schuetting,Fensterlaibungsstein41_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"48,92","45,89","0,00",31,2,1,0,0,0,0,0
SchB_ID160920113137_398,1,FeL36,Fensterlaibungsstein36,FeL36_Fe5_WFas_Schuetting,Fensterlaibungsstein36_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"55,68","45,89","0,00",31,2,1,0,0,0,0,0
SchB_ID160920113137_399,1,FeL35,Fensterlaibungsstein35,FeL35_Fe5_WFas_Schuetting,Fensterlaibungsstein35_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"36,58","42,45","0,00",30,2,1,0,0,0,0,0
SchB_ID160920113137_400,1,FeL34,Fensterlaibungsstein34,FeL34_Fe5_WFas_Schuetting,Fensterlaibungsstein34_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"51,09","43,41","0,00",29,2,1,0,0,0,0,0
SchB_ID160920113137_401,1,FeL33,Fensterlaibungsstein33,FeL33_Fe5_WFas_Schuetting,Fensterlaibungsstein33_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"30,36","43,72","0,00",28,2,1,0,0,0,0,0
SchB_ID160920113137_402,1,FeL32,Fensterlaibungsstein32,FeL32_Fe5_WFas_Schuetting,Fensterlaibungsstein32_Fe5_WFas_Schuetting,Fe5_WFas_Schuetting,"16,00","49,38","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113137_337,1,FeS7,Fenstersturzstein7,FeS7_Fe6_WFas_Schuetting,Fenstersturzstein7_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"240,18","9,44","0,00",38,2,1,0,0,0,0,0
SchB_ID160920113137_338,1,FeS4,Fenstersturzstein4,FeS4_Fe6_WFas_Schuetting,Fenstersturzstein4_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"10,94","20,41","0,00",38,2,1,0,0,0,0,0
SchB_ID160920113137_339,1,FeS5,Fenstersturzstein5,FeS5_Fe6_WFas_Schuetting,Fenstersturzstein5_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"219,98","20,41","0,00",38,2,1,0,0,0,0,0
SchB_ID160920113137_340,1,FeS6,Fenstersturzstein6,FeS6_Fe6_WFas_Schuetting,Fenstersturzstein6_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"8,94","20,41","0,00",38,2,1,0,0,0,0,0
SchB_ID160920113137_341,1,FeS1,Fenstersturzstein1,FeS1_Fe6_WFas_Schuetting,Fenstersturzstein1_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"86,37","13,09","0,00",37,2,1,1,0,0,0,0
SchB_ID160920113137_342,1,FeS2,Fenstersturzstein2,FeS2_Fe6_WFas_Schuetting,Fenstersturzstein2_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"71,25","13,09","0,00",37,2,1,1,0,0,0,0
SchB_ID160920113137_343,1,FeS3,Fenstersturzstein3,FeS3_Fe6_WFas_Schuetting,Fenstersturzstein3_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"80,56","13,09","0,00",37,2,1,1,0,0,0,0
SchB_ID160920113137_302,1,KS4,Kreuzstockstein4,KS4_Fe6_WFas_Schuetting,Kreuzstockstein4_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"9,47","173,03","0,00",0,2,1,0,0,1,0,0
SchB_ID160920113137_303,1,KS5,Kreuzstockstein5,KS5_Fe6_WFas_Schuetting,Kreuzstockstein5_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"9,47","173,03","0,00",0,2,1,0,0,1,0,0
SchB_ID160920113137_306,1,KS3,Kreuzstockstein3,KS3_Fe6_WFas_Schuetting,Kreuzstockstein3_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"80,26","14,04","0,00",32,2,1,0,0,0,1,0
SchB_ID160920113137_307,1,KS2,Kreuzstockstein2,KS2_Fe6_WFas_Schuetting,Kreuzstockstein2_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"71,25","14,04","0,00",32,2,1,0,0,0,1,0
SchB_ID160920113137_308,1,KS1,Kreuzstockstein1,KS1_Fe6_WFas_Schuetting,Kreuzstockstein1_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"86,37","14,04","0,00",32,2,1,0,0,0,1,0
SchB_ID160920113137_417,1,FeL22,Fensterlaibungsstein22,FeL22_Fe6_WFas_Schuetting,Fensterlaibungsstein22_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"38,49","42,44","0,00",33,2,1,0,0,0,0,0
SchB_ID160920113137_422,1,FeL13,Fensterlaibungsstein13,FeL13_Fe6_WFas_Schuetting,Fensterlaibungsstein13_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"51,44","43,04","0,00",34,2,1,0,0,0,0,0
SchB_ID160920113137_427,1,FeL21,Fensterlaibungsstein21,FeL21_Fe6_WFas_Schuetting,Fensterlaibungsstein21_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"24,39","43,04","0,00",34,2,1,0,0,0,0,0
SchB_ID160920113137_431,1,FeL20,Fensterlaibungsstein20,FeL20_Fe6_WFas_Schuetting,Fensterlaibungsstein20_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"42,42","45,84","0,00",35,2,1,0,0,0,0,0
SchB_ID160920113137_436,1,FeL19,Fensterlaibungsstein19,FeL19_Fe6_WFas_Schuetting,Fensterlaibungsstein19_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"59,12","41,28","0,00",36,2,1,0,0,0,0,0
SchB_ID160920113137_444,1,FeL12,Fensterlaibungsstein12,FeL12_Fe6_WFas_Schuetting,Fensterlaibungsstein12_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"36,55","42,44","0,00",33,2,1,0,0,0,0,0
SchB_ID160920113137_445,1,FeL11,Fensterlaibungsstein11,FeL11_Fe6_WFas_Schuetting,Fensterlaibungsstein11_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"31,66","45,84","0,00",35,2,1,0,0,0,0,0
SchB_ID160920113137_450,1,FeL10,Fensterlaibungsstein10,FeL10_Fe6_WFas_Schuetting,Fensterlaibungsstein10_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"47,60","41,28","0,00",36,2,1,0,0,0,0,0
SchB_ID160920113137_346,1,FeB3,Fensterbankstein3,FeB3_Fe6_WFas_Schuetting,Fensterbankstein3_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"81,56","12,95","0,00",26,2,1,0,1,0,0,0
SchB_ID160920113137_347,1,FeB2,Fensterbankstein2,FeB2_Fe6_WFas_Schuetting,Fensterbankstein2_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"69,19","12,95","0,00",26,2,1,0,1,0,0,0
SchB_ID160920113137_348,1,FeB1,Fensterbankstein1,FeB1_Fe6_WFas_Schuetting,Fensterbankstein1_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"81,56","12,95","0,00",26,2,1,0,1,0,0,0
SchB_ID160920113137_362,1,FeL27,Fensterlaibungsstein27,FeL27_Fe6_WFas_Schuetting,Fensterlaibungsstein27_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"103,26","49,38","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113137_366,1,FeL26,Fensterlaibungsstein26,FeL26_Fe6_WFas_Schuetting,Fensterlaibungsstein26_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"52,67","45,89","0,00",31,2,1,0,0,0,0,0
SchB_ID160920113137_367,1,FeL25,Fensterlaibungsstein25,FeL25_Fe6_WFas_Schuetting,Fensterlaibungsstein25_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"41,16","43,72","0,00",28,2,1,0,0,0,0,0
SchB_ID160920113137_368,1,FeL24,Fensterlaibungsstein24,FeL24_Fe6_WFas_Schuetting,Fensterlaibungsstein24_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"58,44","43,55","0,00",29,2,1,0,0,0,0,0
SchB_ID160920113137_369,1,FeL23,Fensterlaibungsstein23,FeL23_Fe6_WFas_Schuetting,Fensterlaibungsstein23_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"30,37","42,45","0,00",30,2,1,0,0,0,0,0
SchB_ID160920113137_373,1,KS7,Kreuzstockstein7,KS7_Fe6_WFas_Schuetting,Kreuzstockstein7_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"9,47","225,49","0,00",0,2,1,0,0,1,0,0
SchB_ID160920113137_374,1,KS6,Kreuzstockstein6,KS6_Fe6_WFas_Schuetting,Kreuzstockstein6_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"9,57","225,49","0,00",0,2,1,0,0,1,0,0
SchB_ID160920113137_379,1,FeL18,Fensterlaibungsstein18,FeL18_Fe6_WFas_Schuetting,Fensterlaibungsstein18_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"56,44","49,38","0,00",27,2,1,0,0,0,0,0
SchB_ID160920113137_380,1,FeL17,Fensterlaibungsstein17,FeL17_Fe6_WFas_Schuetting,Fensterlaibungsstein17_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"35,20","43,72","0,00",28,2,1,0,0,0,0,0
SchB_ID160920113137_381,1,FeL16,Fensterlaibungsstein16,FeL16_Fe6_WFas_Schuetting,Fensterlaibungsstein16_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"62,61","43,41","0,00",29,2,1,0,0,0,0,0
SchB_ID160920113137_382,1,FeL15,Fensterlaibungsstein15,FeL15_Fe6_WFas_Schuetting,Fensterlaibungsstein15_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"40,83","42,45","0,00",30,2,1,0,0,0,0,0
SchB_ID160920113137_383,1,FeL14,Fensterlaibungsstein14,FeL14_Fe6_WFas_Schuetting,Fensterlaibungsstein14_Fe6_WFas_Schuetting,Fe6_WFas_Schuetting,"55,68","45,89","0,00",31,2,1,0,0,0,0,0
SchB_ID160920113137_632,1,FeL9,Fensterlaibungsstein9,FeL9_Fe7_WFas_Schuetting,Fensterlaibungsstein9_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"17,16","45,53","0,00",43,3,1,0,0,0,0,0
SchB_ID160920113137_633,1,FeB3,Fensterbankstein3,FeB3_Fe7_WFas_Schuetting,Fensterbankstein3_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"75,68","6,76","0,00",43,3,1,0,1,0,0,0
SchB_ID160920113137_634,1,FeL5,Fensterlaibungsstein5,FeL5_Fe7_WFas_Schuetting,Fensterlaibungsstein5_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"17,16","43,41","0,00",43,3,1,0,0,0,0,0
SchB_ID160920113137_708,1,FeL8,Fensterlaibungsstein8,FeL8_Fe7_WFas_Schuetting,Fensterlaibungsstein8_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"12,26","43,39","0,00",44,3,1,0,0,0,0,0
SchB_ID160920113137_715,1,FeS2,Fenstersturzstein2,FeS2_Fe7_WFas_Schuetting,Fenstersturzstein2_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"64,29","10,79","0,00",47,3,1,1,0,0,0,0
SchB_ID160920113137_716,1,FeS1,Fenstersturzstein1,FeS1_Fe7_WFas_Schuetting,Fenstersturzstein1_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"77,69","14,11","0,00",47,3,1,1,0,0,0,0
SchB_ID160920113137_717,1,FeS3,Fenstersturzstein3,FeS3_Fe7_WFas_Schuetting,Fenstersturzstein3_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"75,13","14,11","0,00",47,3,1,1,0,0,0,0
SchB_ID160920113137_721,1,FeL7,Fensterlaibungsstein7,FeL7_Fe7_WFas_Schuetting,Fensterlaibungsstein7_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"32,16","39,40","0,00",46,3,1,0,0,0,0,0
SchB_ID160920113137_724,1,KS1,Kreuzstockstein1,KS1_Fe7_WFas_Schuetting,Kreuzstockstein1_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"11,31","176,17","0,00",0,3,1,0,0,1,0,0
SchB_ID160920113137_728,1,KS2,Kreuzstockstein2,KS2_Fe7_WFas_Schuetting,Kreuzstockstein2_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"11,31","176,17","0,00",0,3,1,0,0,1,0,0
SchB_ID160920113137_737,1,FeL6,Fensterlaibungsstein6,FeL6_Fe7_WFas_Schuetting,Fensterlaibungsstein6_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"23,61","43,64","0,00",45,3,1,0,0,0,0,0
SchB_ID160920113137_755,1,FeL4,Fensterlaibungsstein4,FeL4_Fe7_WFas_Schuetting,Fensterlaibungsstein4_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"40,20","2,13","0,00",44,3,1,0,0,0,0,0
SchB_ID160920113137_756,1,FeL3,Fensterlaibungsstein3,FeL3_Fe7_WFas_Schuetting,Fensterlaibungsstein3_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"40,20","43,39","0,00",44,3,1,0,0,0,0,0
SchB_ID160920113137_757,1,FeL2,Fensterlaibungsstein2,FeL2_Fe7_WFas_Schuetting,Fensterlaibungsstein2_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"25,21","43,64","0,00",45,3,1,0,0,0,0,0
SchB_ID160920113137_758,1,FeL1,Fensterlaibungsstein1,FeL1_Fe7_WFas_Schuetting,Fensterlaibungsstein1_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"32,16","39,40","0,00",46,3,1,0,0,0,0,0
SchB_ID160920113137_764,1,FeB2,Fensterbankstein2,FeB2_Fe7_WFas_Schuetting,Fensterbankstein2_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"73,89","6,76","0,00",43,3,1,0,1,0,0,0
SchB_ID160920113137_765,1,FeB1,Fensterbankstein1,FeB1_Fe7_WFas_Schuetting,Fensterbankstein1_Fe7_WFas_Schuetting,Fe7_WFas_Schuetting,"62,20","6,76","0,00",43,3,1,0,1,0,0,0
SchB_ID160920113137_628,1,FeB1,Fensterbankstein1,FeB1_Fe8_WFas_Schuetting,Fensterbankstein1_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"135,81","12,95","0,00",41,3,1,0,1,0,0,0
SchB_ID160920113137_640,1,FeL10,Fensterlaibungsstein10,FeL10_Fe8_WFas_Schuetting,Fensterlaibungsstein10_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"21,80","36,58","0,00",42,3,1,0,0,0,0,0
SchB_ID160920113137_702,1,FeS1,Fenstersturzstein1,FeS1_Fe8_WFas_Schuetting,Fenstersturzstein1_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"140,15","14,11","0,00",47,3,1,1,0,0,0,0
SchB_ID160920113137_705,1,FeL5,Fensterlaibungsstein5,FeL5_Fe8_WFas_Schuetting,Fensterlaibungsstein5_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"19,35","36,58","0,00",42,3,1,0,0,0,0,0
SchB_ID160920113137_706,1,FeL4,Fensterlaibungsstein4,FeL4_Fe8_WFas_Schuetting,Fensterlaibungsstein4_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"49,52","43,41","0,00",43,3,1,0,0,0,0,0
SchB_ID160920113137_734,1,FeL3,Fensterlaibungsstein3,FeL3_Fe8_WFas_Schuetting,Fensterlaibungsstein3_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"36,57","42,43","0,00",44,3,1,0,0,0,0,0
SchB_ID160920113137_740,1,FeL2,Fensterlaibungsstein2,FeL2_Fe8_WFas_Schuetting,Fensterlaibungsstein2_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"24,40","43,36","0,00",45,3,1,0,0,0,0,0
SchB_ID160920113137_741,1,FeL1,Fensterlaibungsstein1,FeL1_Fe8_WFas_Schuetting,Fensterlaibungsstein1_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"39,57","43,19","0,00",46,3,1,0,0,0,0,0
SchB_ID160920113137_745,1,FeL9,Fensterlaibungsstein9,FeL9_Fe8_WFas_Schuetting,Fensterlaibungsstein9_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"44,52","43,49","0,00",43,3,1,0,0,0,0,0
SchB_ID160920113137_747,1,FeL8,Fensterlaibungsstein8,FeL8_Fe8_WFas_Schuetting,Fensterlaibungsstein8_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"29,51","42,43","0,00",44,3,1,0,0,0,0,0
SchB_ID160920113137_753,1,FeL7,Fensterlaibungsstein7,FeL7_Fe8_WFas_Schuetting,Fensterlaibungsstein7_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"20,22","43,36","0,00",45,3,1,0,0,0,0,0
SchB_ID160920113137_754,1,FeL6,Fensterlaibungsstein6,FeL6_Fe8_WFas_Schuetting,Fensterlaibungsstein6_Fe8_WFas_Schuetting,Fe8_WFas_Schuetting,"39,57","43,19","0,00",46,3,1,0,0,0,0,0
SchB_ID160920113137_629,1,FeB3,Fensterbankstein3,FeB3_Fe9_WFas_Schuetting,Fensterbankstein3_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"72,08","6,62","0,00",43,3,1,0,1,0,0,0
SchB_ID160920113137_630,1,FeL8,Fensterlaibungsstein8,FeL8_Fe9_WFas_Schuetting,Fensterlaibungsstein8_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"17,16","45,74","0,00",43,3,1,0,0,0,0,0
SchB_ID160920113137_631,1,FeL4,Fensterlaibungsstein4,FeL4_Fe9_WFas_Schuetting,Fensterlaibungsstein4_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"17,16","45,74","0,00",43,3,1,0,0,0,0,0
SchB_ID160920113137_648,1,FeL7,Fensterlaibungsstein7,FeL7_Fe9_WFas_Schuetting,Fensterlaibungsstein7_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"58,62","44,35","0,00",44,3,1,0,0,0,0,0
SchB_ID160920113137_652,1,FeL6,Fensterlaibungsstein6,FeL6_Fe9_WFas_Schuetting,Fensterlaibungsstein6_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"27,54","43,91","0,00",45,3,1,0,0,0,0,0
SchB_ID160920113137_668,1,FeL5,Fensterlaibungsstein5,FeL5_Fe9_WFas_Schuetting,Fensterlaibungsstein5_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"35,90","38,55","0,00",46,3,1,0,0,0,0,0
SchB_ID160920113137_672,1,FeS3,Fenstersturzstein3,FeS3_Fe9_WFas_Schuetting,Fenstersturzstein3_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"75,13","14,11","0,00",47,3,1,1,0,0,0,0
SchB_ID160920113137_673,1,FeS2,Fenstersturzstein2,FeS2_Fe9_WFas_Schuetting,Fenstersturzstein2_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"64,29","10,79","0,00",47,3,1,1,0,0,0,0
SchB_ID160920113137_674,1,FeS1,Fenstersturzstein1,FeS1_Fe9_WFas_Schuetting,Fenstersturzstein1_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"75,57","14,11","0,00",47,3,1,1,0,0,0,0
SchB_ID160920113137_694,1,FeL3,Fensterlaibungsstein3,FeL3_Fe9_WFas_Schuetting,Fensterlaibungsstein3_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"40,32","38,55","0,00",46,3,1,0,0,0,0,0
SchB_ID160920113137_695,1,FeL2,Fensterlaibungsstein2,FeL2_Fe9_WFas_Schuetting,Fensterlaibungsstein2_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"30,59","43,21","0,00",45,3,1,0,0,0,0,0
SchB_ID160920113137_709,1,FeL1,Fensterlaibungsstein1,FeL1_Fe9_WFas_Schuetting,Fensterlaibungsstein1_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"34,30","45,05","0,00",44,3,1,0,0,0,0,0
SchB_ID160920113137_723,1,KS1,Kreuzstockstein1,KS1_Fe9_WFas_Schuetting,Kreuzstockstein1_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"9,57","176,38","0,00",0,3,1,0,0,1,0,0
SchB_ID160920113137_725,1,FeB2,Fensterbankstein2,FeB2_Fe9_WFas_Schuetting,Fensterbankstein2_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"71,12","6,62","0,00",43,3,1,0,1,0,0,0
SchB_ID160920113137_726,1,FeB1,Fensterbankstein1,FeB1_Fe9_WFas_Schuetting,Fensterbankstein1_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"62,48","6,62","0,00",43,3,1,0,1,0,0,0
SchB_ID160920113137_727,1,KS2,Kreuzstockstein2,KS2_Fe9_WFas_Schuetting,Kreuzstockstein2_Fe9_WFas_Schuetting,Fe9_WFas_Schuetting,"9,57","176,38","0,00",0,3,1,0,0,1,0,0
SchB_ID160920113138_901,1,FeL6,Fensterlaibungsstein6,FeL6_Fe10_WFas_Schuetting,Fensterlaibungsstein6_Fe10_WFas_Schuetting,Fe10_WFas_Schuetting,"25,73","56,48","0,00",54,3,1,0,0,0,0,0
SchB_ID160920113138_902,1,FeL5,Fensterlaibungsstein5,FeL5_Fe10_WFas_Schuetting,Fensterlaibungsstein5_Fe10_WFas_Schuetting,Fe10_WFas_Schuetting,"18,79","54,56","0,00",55,3,1,0,0,0,0,0
SchB_ID160920113138_905,1,FeL4,Fensterlaibungsstein4,FeL4_Fe10_WFas_Schuetting,Fensterlaibungsstein4_Fe10_WFas_Schuetting,Fe10_WFas_Schuetting,"26,12","17,82","0,00",56,3,1,0,0,0,0,0
SchB_ID160920113138_946,1,FeS1,Fenstersturzstein1,FeS1_Fe10_WFas_Schuetting,Fenstersturzstein1_Fe10_WFas_Schuetting,Fe10_WFas_Schuetting,"139,08","16,66","0,00",57,3,1,1,0,0,0,0
SchB_ID160920113138_950,1,FeL3,Fensterlaibungsstein3,FeL3_Fe10_WFas_Schuetting,Fensterlaibungsstein3_Fe10_WFas_Schuetting,Fe10_WFas_Schuetting,"37,78","32,16","0,00",56,3,1,0,0,0,0,0
SchB_ID160920113138_952,1,FeL2,Fensterlaibungsstein2,FeL2_Fe10_WFas_Schuetting,Fensterlaibungsstein2_Fe10_WFas_Schuetting,Fe10_WFas_Schuetting,"18,92","46,56","0,00",55,3,1,0,0,0,0,0
SchB_ID160920113138_953,1,FeL1,Fensterlaibungsstein1,FeL1_Fe10_WFas_Schuetting,Fensterlaibungsstein1_Fe10_WFas_Schuetting,Fe10_WFas_Schuetting,"24,43","50,11","0,00",54,3,1,0,0,0,0,0
SchB_ID160920113138_955,1,FeB1,Fensterbankstein1,FeB1_Fe10_WFas_Schuetting,Fensterbankstein1_Fe10_WFas_Schuetting,Fe10_WFas_Schuetting,"166,29","12,52","0,00",53,3,1,0,1,0,0,0
SchB_ID160920113138_902,1,KS1,Kreuzstockstein1,KS1_Fe10_WFas_Schuetting,Kreuzstockstein1_Fe10_WFas_Schuetting,Fe10_WFas_Schuetting,"13,96","135,20","0,00",0,3,1,0,0,1,0,0
SchB_ID160920113138_891,1,FeB1,Fensterbankstein1,FeB1_Fe11_WFas_Schuetting,Fensterbankstein1_Fe11_WFas_Schuetting,Fe11_WFas_Schuetting,"105,89","12,35","0,00",51,3,1,0,1,0,0,0
