ID,Hierarchy,Object,Name,Longname,ShortName,Link,Length,Height,Depth,Row,Level,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,Cornice,Pilaster,Festoon,Door
ID1608011245_801,1,Schaft3,Schaft3,Schaft3_Pil05_MRis01_OFas_RhAMS,Schaft3_Pil05_MRis01_OFas_RhAMS,Pil05_MRis01_OFas_RhAMS,"0,87","0,38","0,24",26,2,3,0,0,0,0,0,1,0,0
ID1608011245_802,1,Schaft2,Schaft2,Schaft2_Pil05_MRis01_OFas_RhAMS,Schaft2_Pil05_MRis01_OFas_RhAMS,Pil05_MRis01_OFas_RhAMS,"0,87","0,38","0,24",27,2,3,0,0,0,0,0,1,0,0
ID1608011245_803,1,Schaft1,Schaft1,Schaft1_Pil05_MRis01_OFas_RhAMS,Schaft1_Pil05_MRis01_OFas_RhAMS,Pil05_MRis01_OFas_RhAMS,"0,87","0,31","0,24",28,2,3,0,0,0,0,0,1,0,0
ID1608011245_804,1,Kapitell,Kapitell,Kapitell_Pil05_MRis01_OFas_RhAMS,Kapitell_Pil05_MRis01_OFas_RhAMS,Pil05_MRis01_OFas_RhAMS,"1,28","1,20","0,40",29,2,3,0,0,0,0,0,1,0,0
ID1608011245_805,1,Basis15,Basis15,Basis15_Pil05_MRis01_OFas_RhAMS,Basis15_Pil05_MRis01_OFas_RhAMS,Pil05_MRis01_OFas_RhAMS,"1,14","0,44","0,39",12,2,3,0,0,0,0,0,1,0,0
ID1608011245_806,1,Basis2,Basis2,Basis2_Pil05_MRis01_OFas_RhAMS,Basis2_Pil05_MRis01_OFas_RhAMS,Pil05_MRis01_OFas_RhAMS,"1,01","0,09","0,29",13,2,3,0,0,0,0,0,1,0,0
ID1608011245_807,1,Schaft17,Schaft17,Schaft17_Pil06_MRis01_OFas_RhAMS,Schaft17_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,32","0,24",13,2,3,0,0,0,0,0,1,0,0
ID1608011245_808,1,Schaft16,Schaft16,Schaft16_Pil06_MRis01_OFas_RhAMS,Schaft16_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,39","0,24",14,2,3,0,0,0,0,0,1,0,0
ID1608011245_809,1,Schaft15,Schaft15,Schaft15_Pil06_MRis01_OFas_RhAMS,Schaft15_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,39","0,24",15,2,3,0,0,0,0,0,1,0,0
ID1608011245_810,1,Schaft14,Schaft14,Schaft14_Pil06_MRis01_OFas_RhAMS,Schaft14_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,40","0,24",16,2,3,0,0,0,0,0,1,0,0
ID1608011245_811,1,Schaft13,Schaft13,Schaft13_Pil06_MRis01_OFas_RhAMS,Schaft13_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,39","0,24",17,2,3,0,0,0,0,0,1,0,0
ID1608011245_812,1,Schaft12,Schaft12,Schaft12_Pil06_MRis01_OFas_RhAMS,Schaft12_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,40","0,24",18,2,3,0,0,0,0,0,1,0,0
ID1608011245_813,1,Schaft11,Schaft11,Schaft11_Pil06_MRis01_OFas_RhAMS,Schaft11_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,39","0,24",19,2,3,0,0,0,0,0,1,0,0
ID1608011245_814,1,Schaft10,Schaft10,Schaft10_Pil06_MRis01_OFas_RhAMS,Schaft10_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,39","0,24",20,2,3,0,0,0,0,0,1,0,0
ID1608011245_815,1,Schaft9,Schaft9,Schaft9_Pil06_MRis01_OFas_RhAMS,Schaft9_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,39","0,24",21,2,3,0,0,0,0,0,1,0,0
ID1608011245_816,1,Schaft8,Schaft8,Schaft8_Pil06_MRis01_OFas_RhAMS,Schaft8_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,39","0,24",22,2,3,0,0,0,0,0,1,0,0
ID1608011245_817,1,Schaft7,Schaft7,Schaft7_Pil06_MRis01_OFas_RhAMS,Schaft7_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,3,0,0,0,0,0,1,0,0
ID1608011245_818,1,Schaft6,Schaft6,Schaft6_Pil06_MRis01_OFas_RhAMS,Schaft6_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,3,0,0,0,0,0,1,0,0
ID1608011245_819,1,Schaft5,Schaft5,Schaft5_Pil06_MRis01_OFas_RhAMS,Schaft5_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,51","0,24",24,2,3,0,0,0,0,0,1,0,0
ID1608011245_820,1,Schaft4,Schaft4,Schaft4_Pil06_MRis01_OFas_RhAMS,Schaft4_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,38","0,24",25,2,3,0,0,0,0,0,1,0,0
ID1608011245_821,1,Schaft3,Schaft3,Schaft3_Pil06_MRis01_OFas_RhAMS,Schaft3_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,38","0,24",26,2,3,0,0,0,0,0,1,0,0
ID1608011245_822,1,Schaft2,Schaft2,Schaft2_Pil06_MRis01_OFas_RhAMS,Schaft2_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,38","0,24",27,2,3,0,0,0,0,0,1,0,0
ID1608011245_823,1,Schaft1,Schaft1,Schaft1_Pil06_MRis01_OFas_RhAMS,Schaft1_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"0,87","0,31","0,24",28,2,3,0,0,0,0,0,1,0,0
ID1608011245_824,1,Kapitell,Kapitell,Kapitell_Pil06_MRis01_OFas_RhAMS,Kapitell_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"1,28","1,20","0,40",29,2,3,0,0,0,0,0,1,0,0
ID1608011245_825,1,Basis16,Basis16,Basis16_Pil06_MRis01_OFas_RhAMS,Basis16_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"1,14","0,44","0,39",12,2,3,0,0,0,0,0,1,0,0
ID1608011245_826,1,Basis2,Basis2,Basis2_Pil06_MRis01_OFas_RhAMS,Basis2_Pil06_MRis01_OFas_RhAMS,Pil06_MRis01_OFas_RhAMS,"1,01","0,09","0,29",13,2,3,0,0,0,0,0,1,0,0
ID1608011245_827,1,Schaft17,Schaft17,Schaft17_Pil07_MRis01_OFas_RhAMS,Schaft17_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,32","0,24",13,2,3,0,0,0,0,0,1,0,0
ID1608011245_828,1,Schaft16,Schaft16,Schaft16_Pil07_MRis01_OFas_RhAMS,Schaft16_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,39","0,24",14,2,3,0,0,0,0,0,1,0,0
ID1608011245_829,1,Schaft15,Schaft15,Schaft15_Pil07_MRis01_OFas_RhAMS,Schaft15_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,39","0,24",15,2,3,0,0,0,0,0,1,0,0
ID1608011245_830,1,Schaft14,Schaft14,Schaft14_Pil07_MRis01_OFas_RhAMS,Schaft14_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,40","0,24",16,2,3,0,0,0,0,0,1,0,0
ID1608011245_831,1,Schaft13,Schaft13,Schaft13_Pil07_MRis01_OFas_RhAMS,Schaft13_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,39","0,24",17,2,3,0,0,0,0,0,1,0,0
ID1608011245_832,1,Schaft12,Schaft12,Schaft12_Pil07_MRis01_OFas_RhAMS,Schaft12_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,40","0,24",18,2,3,0,0,0,0,0,1,0,0
ID1608011245_833,1,Schaft11,Schaft11,Schaft11_Pil07_MRis01_OFas_RhAMS,Schaft11_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,39","0,24",19,2,3,0,0,0,0,0,1,0,0
ID1608011245_834,1,Schaft10,Schaft10,Schaft10_Pil07_MRis01_OFas_RhAMS,Schaft10_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,39","0,24",20,2,3,0,0,0,0,0,1,0,0
ID1608011245_835,1,Schaft9,Schaft9,Schaft9_Pil07_MRis01_OFas_RhAMS,Schaft9_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,39","0,24",21,2,3,0,0,0,0,0,1,0,0
ID1608011245_836,1,Schaft8,Schaft8,Schaft8_Pil07_MRis01_OFas_RhAMS,Schaft8_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,39","0,24",22,2,3,0,0,0,0,0,1,0,0
ID1608011245_837,1,Schaft7,Schaft7,Schaft7_Pil07_MRis01_OFas_RhAMS,Schaft7_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,3,0,0,0,0,0,1,0,0
ID1608011245_838,1,Schaft6,Schaft6,Schaft6_Pil07_MRis01_OFas_RhAMS,Schaft6_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,3,0,0,0,0,0,1,0,0
ID1608011245_839,1,Schaft5,Schaft5,Schaft5_Pil07_MRis01_OFas_RhAMS,Schaft5_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,51","0,24",24,2,3,0,0,0,0,0,1,0,0
ID1608011245_840,1,Schaft4,Schaft4,Schaft4_Pil07_MRis01_OFas_RhAMS,Schaft4_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,38","0,24",25,2,3,0,0,0,0,0,1,0,0
ID1608011245_841,1,Schaft3,Schaft3,Schaft3_Pil07_MRis01_OFas_RhAMS,Schaft3_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,38","0,24",26,2,3,0,0,0,0,0,1,0,0
ID1608011245_842,1,Schaft2,Schaft2,Schaft2_Pil07_MRis01_OFas_RhAMS,Schaft2_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,38","0,24",27,2,3,0,0,0,0,0,1,0,0
ID1608011245_843,1,Schaft1,Schaft1,Schaft1_Pil07_MRis01_OFas_RhAMS,Schaft1_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"0,87","0,31","0,24",28,2,3,0,0,0,0,0,1,0,0
ID1608011245_844,1,Kapitell,Kapitell,Kapitell_Pil07_MRis01_OFas_RhAMS,Kapitell_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"1,28","1,20","0,40",29,2,3,0,0,0,0,0,1,0,0
ID1608011245_845,1,Basis17,Basis17,Basis17_Pil07_MRis01_OFas_RhAMS,Basis17_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"1,14","0,44","0,39",12,2,3,0,0,0,0,0,1,0,0
ID1608011245_846,1,Basis2,Basis2,Basis2_Pil07_MRis01_OFas_RhAMS,Basis2_Pil07_MRis01_OFas_RhAMS,Pil07_MRis01_OFas_RhAMS,"1,01","0,09","0,29",13,2,3,0,0,0,0,0,1,0,0
ID1608011245_847,1,Schaft17,Schaft17,Schaft17_Pil08_MRis01_OFas_RhAMS,Schaft17_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,32","0,24",13,2,3,0,0,0,0,0,1,0,0
ID1608011245_848,1,Schaft16,Schaft16,Schaft16_Pil08_MRis01_OFas_RhAMS,Schaft16_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,39","0,24",14,2,3,0,0,0,0,0,1,0,0
ID1608011245_849,1,Schaft15,Schaft15,Schaft15_Pil08_MRis01_OFas_RhAMS,Schaft15_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,39","0,24",15,2,3,0,0,0,0,0,1,0,0
ID1608011245_850,1,Schaft14,Schaft14,Schaft14_Pil08_MRis01_OFas_RhAMS,Schaft14_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,40","0,24",16,2,3,0,0,0,0,0,1,0,0
ID1608011245_851,1,Schaft13,Schaft13,Schaft13_Pil08_MRis01_OFas_RhAMS,Schaft13_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,39","0,24",17,2,3,0,0,0,0,0,1,0,0
ID1608011245_852,1,Schaft12,Schaft12,Schaft12_Pil08_MRis01_OFas_RhAMS,Schaft12_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,40","0,24",18,2,3,0,0,0,0,0,1,0,0
ID1608011245_853,1,Schaft11,Schaft11,Schaft11_Pil08_MRis01_OFas_RhAMS,Schaft11_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,39","0,24",19,2,3,0,0,0,0,0,1,0,0
ID1608011245_854,1,Schaft10,Schaft10,Schaft10_Pil08_MRis01_OFas_RhAMS,Schaft10_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,39","0,24",20,2,3,0,0,0,0,0,1,0,0
ID1608011245_855,1,Schaft9,Schaft9,Schaft9_Pil08_MRis01_OFas_RhAMS,Schaft9_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,39","0,24",21,2,3,0,0,0,0,0,1,0,0
ID1608011245_856,1,Schaft8,Schaft8,Schaft8_Pil08_MRis01_OFas_RhAMS,Schaft8_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,39","0,24",22,2,3,0,0,0,0,0,1,0,0
ID1608011245_857,1,Schaft7,Schaft7,Schaft7_Pil08_MRis01_OFas_RhAMS,Schaft7_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,3,0,0,0,0,0,1,0,0
ID1608011245_858,1,Schaft6,Schaft6,Schaft6_Pil08_MRis01_OFas_RhAMS,Schaft6_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,39","0,24",23,2,3,0,0,0,0,0,1,0,0
ID1608011245_859,1,Schaft5,Schaft5,Schaft5_Pil08_MRis01_OFas_RhAMS,Schaft5_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,51","0,24",24,2,3,0,0,0,0,0,1,0,0
ID1608011245_860,1,Schaft4,Schaft4,Schaft4_Pil08_MRis01_OFas_RhAMS,Schaft4_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,38","0,24",25,2,3,0,0,0,0,0,1,0,0
ID1608011245_861,1,Schaft3,Schaft3,Schaft3_Pil08_MRis01_OFas_RhAMS,Schaft3_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,38","0,24",26,2,3,0,0,0,0,0,1,0,0
ID1608011245_862,1,Schaft2,Schaft2,Schaft2_Pil08_MRis01_OFas_RhAMS,Schaft2_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,38","0,24",27,2,3,0,0,0,0,0,1,0,0
ID1608011245_863,1,Schaft1,Schaft1,Schaft1_Pil08_MRis01_OFas_RhAMS,Schaft1_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"0,87","0,31","0,24",28,2,3,0,0,0,0,0,1,0,0
ID1608011245_864,1,Kapitell,Kapitell,Kapitell_Pil08_MRis01_OFas_RhAMS,Kapitell_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"1,28","1,20","0,40",29,2,3,0,0,0,0,0,1,0,0
ID1608011245_865,1,Basis18,Basis18,Basis18_Pil08_MRis01_OFas_RhAMS,Basis18_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"1,14","0,44","0,39",12,2,3,0,0,0,0,0,1,0,0
ID1608011245_866,1,Basis2,Basis2,Basis2_Pil08_MRis01_OFas_RhAMS,Basis2_Pil08_MRis01_OFas_RhAMS,Pil08_MRis01_OFas_RhAMS,"1,01","0,09","0,29",13,2,3,0,0,0,0,0,1,0,0
ID1608011245_867,1,Basis2,Basis2,Basis2_Pil09_MRis01_OFas_RhAMS,Basis2_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"1,07","0,41","0,39",35,3,3,0,0,0,0,0,1,0,0
ID1608011245_868,1,Basis1,Basis1,Basis1_Pil09_MRis01_OFas_RhAMS,Basis1_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"1,15","0,34","0,39",34,3,3,0,0,0,0,0,1,0,0
ID1608011245_869,1,Schaft16,Schaft16,Schaft16_Pil09_MRis01_OFas_RhAMS,Schaft16_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,41","0,24",36,3,3,0,0,0,0,0,1,0,0
ID1608011245_870,1,Schaft15,Schaft15,Schaft15_Pil09_MRis01_OFas_RhAMS,Schaft15_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,39","0,24",37,3,3,0,0,0,0,0,1,0,0
ID1608011245_871,1,Schaft14,Schaft14,Schaft14_Pil09_MRis01_OFas_RhAMS,Schaft14_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,39","0,24",38,3,3,0,0,0,0,0,1,0,0
ID1608011245_872,1,Schaft13,Schaft13,Schaft13_Pil09_MRis01_OFas_RhAMS,Schaft13_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,42","0,24",39,3,3,0,0,0,0,0,1,0,0
ID1608011245_873,1,Schaft12,Schaft12,Schaft12_Pil09_MRis01_OFas_RhAMS,Schaft12_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,37","0,24",40,3,3,0,0,0,0,0,1,0,0
ID1608011245_874,1,Schaft11,Schaft11,Schaft11_Pil09_MRis01_OFas_RhAMS,Schaft11_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,40","0,24",41,3,3,0,0,0,0,0,1,0,0
ID1608011245_875,1,Schaft10,Schaft10,Schaft10_Pil09_MRis01_OFas_RhAMS,Schaft10_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,40","0,24",42,3,3,0,0,0,0,0,1,0,0
ID1608011245_876,1,Schaft9,Schaft9,Schaft9_Pil09_MRis01_OFas_RhAMS,Schaft9_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,40","0,24",43,0,3,0,0,0,0,0,1,0,0
ID1608011245_877,1,Schaft8,Schaft8,Schaft8_Pil09_MRis01_OFas_RhAMS,Schaft8_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,40","0,24",44,3,3,0,0,0,0,0,1,0,0
ID1608011245_878,1,Schaft7,Schaft7,Schaft7_Pil09_MRis01_OFas_RhAMS,Schaft7_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,39","0,24",45,2,3,0,0,0,0,0,1,0,0
ID1608011245_879,1,Schaft6,Schaft6,Schaft6_Pil09_MRis01_OFas_RhAMS,Schaft6_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,40","0,24",45,3,3,0,0,0,0,0,1,0,0
ID1608011245_880,1,Schaft5,Schaft5,Schaft5_Pil09_MRis01_OFas_RhAMS,Schaft5_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,33","0,24",46,3,3,0,0,0,0,0,1,0,0
ID1608011245_881,1,Schaft4,Schaft4,Schaft4_Pil09_MRis01_OFas_RhAMS,Schaft4_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,42","0,24",47,3,3,0,0,0,0,0,1,0,0
ID1608011245_882,1,Schaft3,Schaft3,Schaft3_Pil09_MRis01_OFas_RhAMS,Schaft3_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,38","0,24",48,3,3,0,0,0,0,0,1,0,0
ID1608011245_883,1,Schaft2,Schaft2,Schaft2_Pil09_MRis01_OFas_RhAMS,Schaft2_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,40","0,24",49,3,3,0,0,0,0,0,1,0,0
ID1608011245_884,1,Schaft1,Schaft1,Schaft1_Pil09_MRis01_OFas_RhAMS,Schaft1_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"0,81","0,33","0,24",50,3,3,0,0,0,0,0,1,0,0
ID1608011245_885,1,Kapitell,Kapitell,Kapitell_Pil09_MRis01_OFas_RhAMS,Kapitell_Pil09_MRis01_OFas_RhAMS,Pil09_MRis01_OFas_RhAMS,"1,17","1,05","0,40",51,3,3,0,0,0,0,0,1,0,0
ID1608011245_886,1,Basis2,Basis2,Basis2_Pil10_MRis01_OFas_RhAMS,Basis2_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"1,07","0,41","0,39",35,3,3,0,0,0,0,0,1,0,0
ID1608011245_887,1,Basis1,Basis1,Basis1_Pil10_MRis01_OFas_RhAMS,Basis1_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"1,15","0,34","0,39",34,3,3,0,0,0,0,0,1,0,0
ID1608011245_888,1,Schaft16,Schaft16,Schaft16_Pil10_MRis01_OFas_RhAMS,Schaft16_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,41","0,24",36,3,3,0,0,0,0,0,1,0,0
ID1608011245_889,1,Schaft15,Schaft15,Schaft15_Pil10_MRis01_OFas_RhAMS,Schaft15_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,39","0,24",37,3,3,0,0,0,0,0,1,0,0
ID1608011245_890,1,Schaft14,Schaft14,Schaft14_Pil10_MRis01_OFas_RhAMS,Schaft14_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,39","0,24",38,3,3,0,0,0,0,0,1,0,0
ID1608011245_891,1,Schaft13,Schaft13,Schaft13_Pil10_MRis01_OFas_RhAMS,Schaft13_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,42","0,24",39,3,3,0,0,0,0,0,1,0,0
ID1608011245_892,1,Schaft12,Schaft12,Schaft12_Pil10_MRis01_OFas_RhAMS,Schaft12_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,37","0,24",40,3,3,0,0,0,0,0,1,0,0
ID1608011245_893,1,Schaft11,Schaft11,Schaft11_Pil10_MRis01_OFas_RhAMS,Schaft11_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,40","0,24",41,3,3,0,0,0,0,0,1,0,0
ID1608011245_894,1,Schaft10,Schaft10,Schaft10_Pil10_MRis01_OFas_RhAMS,Schaft10_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,40","0,24",42,3,3,0,0,0,0,0,1,0,0
ID1608011245_895,1,Schaft9,Schaft9,Schaft9_Pil10_MRis01_OFas_RhAMS,Schaft9_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,40","0,24",43,0,3,0,0,0,0,0,1,0,0
ID1608011245_896,1,Schaft8,Schaft8,Schaft8_Pil10_MRis01_OFas_RhAMS,Schaft8_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,40","0,24",44,3,3,0,0,0,0,0,1,0,0
ID1608011245_897,1,Schaft7,Schaft7,Schaft7_Pil10_MRis01_OFas_RhAMS,Schaft7_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,39","0,24",45,2,3,0,0,0,0,0,1,0,0
ID1608011245_898,1,Schaft6,Schaft6,Schaft6_Pil10_MRis01_OFas_RhAMS,Schaft6_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,40","0,24",45,3,3,0,0,0,0,0,1,0,0
ID1608011245_899,1,Schaft5,Schaft5,Schaft5_Pil10_MRis01_OFas_RhAMS,Schaft5_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,33","0,24",46,3,3,0,0,0,0,0,1,0,0
ID1608011245_900,1,Schaft4,Schaft4,Schaft4_Pil10_MRis01_OFas_RhAMS,Schaft4_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,42","0,24",47,3,3,0,0,0,0,0,1,0,0
ID1608011245_901,1,Schaft3,Schaft3,Schaft3_Pil10_MRis01_OFas_RhAMS,Schaft3_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,38","0,24",48,3,3,0,0,0,0,0,1,0,0
ID1608011245_902,1,Schaft2,Schaft2,Schaft2_Pil10_MRis01_OFas_RhAMS,Schaft2_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,40","0,24",49,3,3,0,0,0,0,0,1,0,0
ID1608011245_903,1,Schaft1,Schaft1,Schaft1_Pil10_MRis01_OFas_RhAMS,Schaft1_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"0,81","0,33","0,24",50,3,3,0,0,0,0,0,1,0,0
ID1608011245_904,1,Kapitell,Kapitell,Kapitell_Pil10_MRis01_OFas_RhAMS,Kapitell_Pil10_MRis01_OFas_RhAMS,Pil10_MRis01_OFas_RhAMS,"1,17","1,05","0,40",51,3,3,0,0,0,0,0,1,0,0
ID1608011245_905,1,Basis2,Basis2,Basis2_Pil11_MRis01_OFas_RhAMS,Basis2_Pil11_MRis01_OFas_RhAMS,Pil11_MRis01_OFas_RhAMS,"1,07","0,41","0,39",35,3,3,0,0,0,0,0,1,0,0
ID1608011245_906,1,Basis1,Basis1,Basis1_Pil11_MRis01_OFas_RhAMS,Basis1_Pil11_MRis01_OFas_RhAMS,Pil11_MRis01_OFas_RhAMS,"1,15","0,34","0,39",34,3,3,0,0,0,0,0,1,0,0
ID1608011245_907,1,Schaft16,Schaft16,Schaft16_Pil11_MRis01_OFas_RhAMS,Schaft16_Pil11_MRis01_OFas_RhAMS,Pil11_MRis01_OFas_RhAMS,"0,81","0,41","0,24",36,3,3,0,0,0,0,0,1,0,0
