Object,Name,Longname,ShortName,Link,Length,Height,Depth,Row,Level,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,Cornice,Pilaster,Festoon,Door
FS1242,Fassadenstein1242,Fassadenstein1242_Soc02_OFas_RhAMS,FS1242_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,09","0,40","0,43",9,1,4,1,0,0,0,0,0,0,0
FS1243,Fassadenstein1243,Fassadenstein1243_Soc02_OFas_RhAMS,FS1243_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,23","0,33","0,43",2,1,4,0,0,0,0,0,0,0,0
FS1244,Fassadenstein1244,Fassadenstein1244_Soc02_OFas_RhAMS,FS1244_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,27","0,37","0,33",1,1,4,0,0,0,0,0,0,0,0
FS1245,Fassadenstein1245,Fassadenstein1245_Soc02_OFas_RhAMS,FS1245_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,40","0,41","0,43",4,1,4,0,0,0,0,0,0,0,0
FS1246,Fassadenstein1246,Fassadenstein1246_Soc02_OFas_RhAMS,FS1246_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,60","0,43","0,43",5,1,4,0,0,0,0,0,0,0,0
FS1247,Fassadenstein1247,Fassadenstein1247_Soc02_OFas_RhAMS,FS1247_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"0,36","0,43","0,43",5,1,4,0,1,0,0,0,0,0,0
FS1248,Fassadenstein1248,Fassadenstein1248_Soc02_OFas_RhAMS,FS1248_Soc02_OFas_RhAMS,Soc02_OFas_RhAMS,"1,33","0,42","0,43",6,1,4,1,0,0,0,0,0,0,0
FS,Fassadenstein,Fassadenstein_SoGes01_OFas_RhAMS,FS_SoGes01_OFas_RhAMS,SoGes01_OFas_RhAMS,"0,80","0,41","0,50",11,1,2,0,0,0,0,1,0,0,0
FS1038,Fassadenstein1038,Fassadenstein1038_SoGes01_OFas_RhAMS,FS1038_SoGes01_OFas_RhAMS,SoGes01_OFas_RhAMS,"1,72","0,41","0,50",11,1,2,0,0,0,0,1,0,0,0
FS1249,Fassadenstein1249,Fassadenstein1249_SoGes01_OFas_RhAMS,FS1249_SoGes01_OFas_RhAMS,SoGes01_OFas_RhAMS,"1,65","0,41","0,50",11,1,2,0,0,0,0,1,0,0,0
FS1250,Fassadenstein1250,Fassadenstein1250_SoGes01_OFas_RhAMS,FS1250_SoGes01_OFas_RhAMS,SoGes01_OFas_RhAMS,"2,08","0,41","0,50",11,1,2,0,0,0,0,1,0,0,0
FS1251,Fassadenstein1251,Fassadenstein1251_SoGes01_OFas_RhAMS,FS1251_SoGes01_OFas_RhAMS,SoGes01_OFas_RhAMS,"0,36","0,41","0,50",11,1,2,0,0,0,0,1,0,0,0
FS1252,Fassadenstein1252,Fassadenstein1252_SoGes01_OFas_RhAMS,FS1252_SoGes01_OFas_RhAMS,SoGes01_OFas_RhAMS,"0,93","0,41","0,50",11,1,2,0,0,0,0,1,0,0,0
FS1253,Fassadenstein1253,Fassadenstein1253_SoGes01_OFas_RhAMS,FS1253_SoGes01_OFas_RhAMS,SoGes01_OFas_RhAMS,"1,68","0,41","0,50",11,1,2,0,0,0,0,1,0,0,0
FS1254,Fassadenstein1254,Fassadenstein1254_SoGes01_OFas_RhAMS,FS1254_SoGes01_OFas_RhAMS,SoGes01_OFas_RhAMS,"1,69","0,41","0,50",11,1,2,0,0,0,0,1,0,0,0
FS1255,Fassadenstein1255,Fassadenstein1255_SoGes01_OFas_RhAMS,FS1255_SoGes01_OFas_RhAMS,SoGes01_OFas_RhAMS,"1,67","0,41","0,50",11,1,2,0,0,0,0,1,0,0,0
FS1256,Fassadenstein1256,Fassadenstein1256_SoGes01_OFas_RhAMS,FS1256_SoGes01_OFas_RhAMS,SoGes01_OFas_RhAMS,"1,69","0,41","0,50",11,1,2,0,0,0,0,1,0,0,0
FS1257,Fassadenstein1257,Fassadenstein1257_SoGes01_OFas_RhAMS,FS1257_SoGes01_OFas_RhAMS,SoGes01_OFas_RhAMS,"0,78","0,41","0,50",11,1,2,0,0,0,0,1,0,0,0
FS,Fassadenstein,Fassadenstein_SoGes02_OFas_RhAMS,FS_SoGes02_OFas_RhAMS,SoGes02_OFas_RhAMS,"0,79","0,41","0,50",11,1,4,0,0,0,0,1,0,0,0
FS1258,Fassadenstein1258,Fassadenstein1258_SoGes02_OFas_RhAMS,FS1258_SoGes02_OFas_RhAMS,SoGes02_OFas_RhAMS,"1,66","0,41","0,50",11,1,4,0,0,0,0,1,0,0,0
FS1259,Fassadenstein1259,Fassadenstein1259_SoGes02_OFas_RhAMS,FS1259_SoGes02_OFas_RhAMS,SoGes02_OFas_RhAMS,"1,68","0,41","0,50",11,1,4,0,0,0,0,1,0,0,0
FS1260,Fassadenstein1260,Fassadenstein1260_SoGes02_OFas_RhAMS,FS1260_SoGes02_OFas_RhAMS,SoGes02_OFas_RhAMS,"1,69","0,41","0,50",11,1,4,0,0,0,0,1,0,0,0
FS1261,Fassadenstein1261,Fassadenstein1261_SoGes02_OFas_RhAMS,FS1261_SoGes02_OFas_RhAMS,SoGes02_OFas_RhAMS,"1,71","0,41","0,50",11,1,4,0,0,0,0,1,0,0,0
FS1262,Fassadenstein1262,Fassadenstein1262_SoGes02_OFas_RhAMS,FS1262_SoGes02_OFas_RhAMS,SoGes02_OFas_RhAMS,"1,72","0,41","0,50",11,1,4,0,0,0,0,1,0,0,0
FS1263,Fassadenstein1263,Fassadenstein1263_SoGes02_OFas_RhAMS,FS1263_SoGes02_OFas_RhAMS,SoGes02_OFas_RhAMS,"0,72","0,41","0,50",11,1,4,0,0,0,0,1,0,0,0
FS1264,Fassadenstein1264,Fassadenstein1264_SoGes02_OFas_RhAMS,FS1264_SoGes02_OFas_RhAMS,SoGes02_OFas_RhAMS,"3,49","0,41","0,50",11,1,4,0,0,0,0,1,0,0,0
FS1265,Fassadenstein1265,Fassadenstein1265_SoGes02_OFas_RhAMS,FS1265_SoGes02_OFas_RhAMS,SoGes02_OFas_RhAMS,"0,78","0,41","0,50",11,1,4,0,0,0,0,1,0,0,0
FS1266,Fassadenstein1266,Fassadenstein1266_SoGes02_OFas_RhAMS,FS1266_SoGes02_OFas_RhAMS,SoGes02_OFas_RhAMS,"0,84","0,41","0,50",11,1,4,0,0,0,0,1,0,0,0
FS,Fassadenstein,Fassadenstein_MiGes01_OFas_RhAMS,FS_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"2,63","0,22","0,40",30,2,2,0,0,0,0,1,0,0,0
FS946,Fassadenstein946,Fassadenstein946_MiGes01_OFas_RhAMS,FS946_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,76","0,31","0,40",31,2,2,0,0,0,0,1,0,0,0
FS947,Fassadenstein947,Fassadenstein947_MiGes01_OFas_RhAMS,FS947_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"0,94","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS948,Fassadenstein948,Fassadenstein948_MiGes01_OFas_RhAMS,FS948_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"2,44","0,22","0,40",30,2,2,0,0,0,0,1,0,0,0
FS949,Fassadenstein949,Fassadenstein949_MiGes01_OFas_RhAMS,FS949_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"0,38","0,22","0,40",30,2,2,0,0,0,0,1,0,0,0
FS950,Fassadenstein950,Fassadenstein950_MiGes01_OFas_RhAMS,FS950_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"0,50","0,22","0,40",30,2,2,0,0,0,0,1,0,0,0
FS951,Fassadenstein951,Fassadenstein951_MiGes01_OFas_RhAMS,FS951_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"2,56","0,06","0,40",30,2,2,0,0,0,0,1,0,0,0
FS952,Fassadenstein952,Fassadenstein952_MiGes01_OFas_RhAMS,FS952_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"3,42","0,15","0,40",30,2,2,0,0,0,0,1,0,0,0
FS953,Fassadenstein953,Fassadenstein953_MiGes01_OFas_RhAMS,FS953_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,69","0,06","0,40",30,2,2,0,0,0,0,1,0,0,0
FS954,Fassadenstein954,Fassadenstein954_MiGes01_OFas_RhAMS,FS954_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"2,58","0,06","0,40",30,2,2,0,0,0,0,1,0,0,0
FS955,Fassadenstein955,Fassadenstein955_MiGes01_OFas_RhAMS,FS955_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"3,42","0,15","0,40",30,2,2,0,0,0,0,1,0,0,0
FS956,Fassadenstein956,Fassadenstein956_MiGes01_OFas_RhAMS,FS956_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"2,63","0,22","0,40",30,2,2,0,0,0,0,1,0,0,0
FS957,Fassadenstein957,Fassadenstein957_MiGes01_OFas_RhAMS,FS957_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,69","0,31","0,40",31,2,2,0,0,0,0,1,0,0,0
FS958,Fassadenstein958,Fassadenstein958_MiGes01_OFas_RhAMS,FS958_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,71","0,31","0,40",31,2,2,0,0,0,0,1,0,0,0
FS959,Fassadenstein959,Fassadenstein959_MiGes01_OFas_RhAMS,FS959_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,68","0,31","0,40",31,2,2,0,0,0,0,1,0,0,0
FS960,Fassadenstein960,Fassadenstein960_MiGes01_OFas_RhAMS,FS960_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,69","0,31","0,40",31,2,2,0,0,0,0,1,0,0,0
FS961,Fassadenstein961,Fassadenstein961_MiGes01_OFas_RhAMS,FS961_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"0,82","0,31","0,40",31,2,2,0,0,0,0,1,0,0,0
FS962,Fassadenstein962,Fassadenstein962_MiGes01_OFas_RhAMS,FS962_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"0,90","0,31","0,40",31,2,2,0,0,0,0,1,0,0,0
FS963,Fassadenstein963,Fassadenstein963_MiGes01_OFas_RhAMS,FS963_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,66","0,31","0,40",31,2,2,0,0,0,0,1,0,0,0
FS964,Fassadenstein964,Fassadenstein964_MiGes01_OFas_RhAMS,FS964_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,69","0,31","0,40",31,2,2,0,0,0,0,1,0,0,0
FS965,Fassadenstein965,Fassadenstein965_MiGes01_OFas_RhAMS,FS965_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,73","0,31","0,40",31,2,2,0,0,0,0,1,0,0,0
FS966,Fassadenstein966,Fassadenstein966_MiGes01_OFas_RhAMS,FS966_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"0,94","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS967,Fassadenstein967,Fassadenstein967_MiGes01_OFas_RhAMS,FS967_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,68","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS968,Fassadenstein968,Fassadenstein968_MiGes01_OFas_RhAMS,FS968_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,68","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS969,Fassadenstein969,Fassadenstein969_MiGes01_OFas_RhAMS,FS969_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,70","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS970,Fassadenstein970,Fassadenstein970_MiGes01_OFas_RhAMS,FS970_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,70","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS971,Fassadenstein971,Fassadenstein971_MiGes01_OFas_RhAMS,FS971_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"0,85","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS972,Fassadenstein972,Fassadenstein972_MiGes01_OFas_RhAMS,FS972_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"0,85","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS973,Fassadenstein973,Fassadenstein973_MiGes01_OFas_RhAMS,FS973_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"0,77","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS974,Fassadenstein974,Fassadenstein974_MiGes01_OFas_RhAMS,FS974_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"0,77","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS975,Fassadenstein975,Fassadenstein975_MiGes01_OFas_RhAMS,FS975_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,72","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS976,Fassadenstein976,Fassadenstein976_MiGes01_OFas_RhAMS,FS976_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,69","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS977,Fassadenstein977,Fassadenstein977_MiGes01_OFas_RhAMS,FS977_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,71","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS978,Fassadenstein978,Fassadenstein978_MiGes01_OFas_RhAMS,FS978_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,69","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS979,Fassadenstein979,Fassadenstein979_MiGes01_OFas_RhAMS,FS979_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"1,69","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS980,Fassadenstein980,Fassadenstein980_MiGes01_OFas_RhAMS,FS980_MiGes01_OFas_RhAMS,MiGes01_OFas_RhAMS,"0,95","0,48","0,40",32,2,2,0,0,0,0,1,0,0,0
FS,Fassadenstein,Fassadenstein_MiGes02_OFas_RhAMS,FS_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"2,48","0,22","0,40",30,2,4,0,0,0,0,1,0,0,0
FS981,Fassadenstein981,Fassadenstein981_MiGes02_OFas_RhAMS,FS981_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,72","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
FS982,Fassadenstein982,Fassadenstein982_MiGes02_OFas_RhAMS,FS982_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"0,78","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS983,Fassadenstein983,Fassadenstein983_MiGes02_OFas_RhAMS,FS983_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"3,43","0,22","0,40",30,2,4,0,0,0,0,1,0,0,0
FS984,Fassadenstein984,Fassadenstein984_MiGes02_OFas_RhAMS,FS984_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"2,72","0,22","0,40",30,2,4,0,0,0,0,1,0,0,0
FS985,Fassadenstein985,Fassadenstein985_MiGes02_OFas_RhAMS,FS985_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"0,55","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
FS986,Fassadenstein986,Fassadenstein986_MiGes02_OFas_RhAMS,FS986_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"0,38","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
FS987,Fassadenstein987,Fassadenstein987_MiGes02_OFas_RhAMS,FS987_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"0,87","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
FS988,Fassadenstein988,Fassadenstein988_MiGes02_OFas_RhAMS,FS988_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"2,29","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
FS989,Fassadenstein989,Fassadenstein989_MiGes02_OFas_RhAMS,FS989_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"0,46","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
FS990,Fassadenstein990,Fassadenstein990_MiGes02_OFas_RhAMS,FS990_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"2,31","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
FS991,Fassadenstein991,Fassadenstein991_MiGes02_OFas_RhAMS,FS991_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,68","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
FS992,Fassadenstein992,Fassadenstein992_MiGes02_OFas_RhAMS,FS992_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,86","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
FS993,Fassadenstein993,Fassadenstein993_MiGes02_OFas_RhAMS,FS993_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"0,78","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS994,Fassadenstein994,Fassadenstein994_MiGes02_OFas_RhAMS,FS994_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,68","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS995,Fassadenstein995,Fassadenstein995_MiGes02_OFas_RhAMS,FS995_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,68","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS996,Fassadenstein996,Fassadenstein996_MiGes02_OFas_RhAMS,FS996_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,71","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS997,Fassadenstein997,Fassadenstein997_MiGes02_OFas_RhAMS,FS997_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,71","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS998,Fassadenstein998,Fassadenstein998_MiGes02_OFas_RhAMS,FS998_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,67","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS999,Fassadenstein999,Fassadenstein999_MiGes02_OFas_RhAMS,FS999_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,67","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS1000,Fassadenstein1000,Fassadenstein1000_MiGes02_OFas_RhAMS,FS1000_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"0,94","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS1001,Fassadenstein1001,Fassadenstein1001_MiGes02_OFas_RhAMS,FS1001_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"0,94","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS1002,Fassadenstein1002,Fassadenstein1002_MiGes02_OFas_RhAMS,FS1002_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"2,11","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS1003,Fassadenstein1003,Fassadenstein1003_MiGes02_OFas_RhAMS,FS1003_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"0,76","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS1004,Fassadenstein1004,Fassadenstein1004_MiGes02_OFas_RhAMS,FS1004_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,53","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS1005,Fassadenstein1005,Fassadenstein1005_MiGes02_OFas_RhAMS,FS1005_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,32","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS1006,Fassadenstein1006,Fassadenstein1006_MiGes02_OFas_RhAMS,FS1006_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"2,92","0,48","0,40",32,2,4,0,0,0,0,1,0,0,0
FS1007,Fassadenstein1007,Fassadenstein1007_MiGes02_OFas_RhAMS,FS1007_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"2,32","0,22","0,40",30,2,4,0,0,0,0,1,0,0,0
FS1008,Fassadenstein1008,Fassadenstein1008_MiGes02_OFas_RhAMS,FS1008_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"4,46","0,22","0,40",30,2,4,0,0,0,0,1,0,0,0
FS1009,Fassadenstein1009,Fassadenstein1009_MiGes02_OFas_RhAMS,FS1009_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"0,71","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
FS1010,Fassadenstein1010,Fassadenstein1010_MiGes02_OFas_RhAMS,FS1010_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"1,68","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
FS1011,Fassadenstein1011,Fassadenstein1011_MiGes02_OFas_RhAMS,FS1011_MiGes02_OFas_RhAMS,MiGes02_OFas_RhAMS,"0,76","0,31","0,40",31,2,4,0,0,0,0,1,0,0,0
Gir1,Girlande1,Girlande1_OFas_RhAMS,Gir1_OFas_RhAMS,OFas_RhAMS,"1,95","0,70","0,19",45,3,2,0,0,0,0,0,0,1,0
Gir2,Girlande2,Girlande2_OFas_RhAMS,Gir2_OFas_RhAMS,OFas_RhAMS,"1,98","0,72","0,19",45,3,2,0,0,0,0,0,0,1,0
Gir3,Girlande3,Girlande3_OFas_RhAMS,Gir3_OFas_RhAMS,OFas_RhAMS,"1,98","0,71","0,19",45,3,2,0,0,0,0,0,0,1,0
Gir4,Girlande4,Girlande4_OFas_RhAMS,Gir4_OFas_RhAMS,OFas_RhAMS,"1,98","0,71","0,19",45,3,2,0,0,0,0,0,0,1,0
Gir5,Girlande5,Girlande5_OFas_RhAMS,Gir5_OFas_RhAMS,OFas_RhAMS,"1,96","0,71","0,19",45,3,2,0,0,0,0,0,0,1,0
Gir6,Girlande6,Girlande6_OFas_RhAMS,Gir6_OFas_RhAMS,OFas_RhAMS,"1,92","0,72","0,19",23,2,2,0,0,0,0,0,0,1,0
Gir7,Girlande7,Girlande7_OFas_RhAMS,Gir7_OFas_RhAMS,OFas_RhAMS,"1,91","0,72","0,19",23,2,2,0,0,0,0,0,0,1,0
Gir8,Girlande8,Girlande8_OFas_RhAMS,Gir8_OFas_RhAMS,OFas_RhAMS,"1,89","0,74","0,19",23,2,2,0,0,0,0,0,0,1,0
Gir9,Girlande9,Girlande9_OFas_RhAMS,Gir9_OFas_RhAMS,OFas_RhAMS,"1,89","0,74","0,19",23,2,2,0,0,0,0,0,0,1,0
Gir10,Girlande10,Girlande10_OFas_RhAMS,Gir10_OFas_RhAMS,OFas_RhAMS,"1,92","0,74","0,19",23,2,2,0,0,0,0,0,0,1,0
Gir11,Girlande11,Girlande11_OFas_RhAMS,Gir11_OFas_RhAMS,OFas_RhAMS,"1,93","0,72","0,19",23,2,4,0,0,0,0,0,0,1,0
Gir12,Girlande12,Girlande12_OFas_RhAMS,Gir12_OFas_RhAMS,OFas_RhAMS,"1,94","0,74","0,19",23,2,4,0,0,0,0,0,0,1,0
Gir13,Girlande13,Girlande13_OFas_RhAMS,Gir13_OFas_RhAMS,OFas_RhAMS,"1,91","0,74","0,19",23,2,4,0,0,0,0,0,0,1,0
Gir14,Girlande14,Girlande14_OFas_RhAMS,Gir14_OFas_RhAMS,OFas_RhAMS,"1,98","0,74","0,19",23,2,4,0,0,0,0,0,0,1,0
Gir15,Girlande15,Girlande15_OFas_RhAMS,Gir15_OFas_RhAMS,OFas_RhAMS,"1,88","0,72","0,19",23,2,4,0,0,0,0,0,0,1,0
Gir16,Girlande16,Girlande16_OFas_RhAMS,Gir16_OFas_RhAMS,OFas_RhAMS,"1,89","0,70","0,19",45,3,4,0,0,0,0,0,0,1,0
Gir17,Girlande17,Girlande17_OFas_RhAMS,Gir17_OFas_RhAMS,OFas_RhAMS,"2,01","0,72","0,19",45,3,4,0,0,0,0,0,0,1,0
Gir18,Girlande18,Girlande18_OFas_RhAMS,Gir18_OFas_RhAMS,OFas_RhAMS,"1,97","0,71","0,19",45,3,4,0,0,0,0,0,0,1,0
Gir19,Girlande19,Girlande19_OFas_RhAMS,Gir19_OFas_RhAMS,OFas_RhAMS,"1,95","0,71","0,19",45,3,4,0,0,0,0,0,0,1,0
Gir20,Girlande20,Girlande20_OFas_RhAMS,Gir20_OFas_RhAMS,OFas_RhAMS,"1,96","0,71","0,19",45,3,4,0,0,0,0,0,0,1,0
FS,Fassadenstein,Fassadenstein_OFas_RhAMS,FS_OFas_RhAMS,OFas_RhAMS,"2,26","0,42","0,09",13,2,2,0,0,0,1,0,0,0,0
FS1,Fassadenstein1,Fassadenstein1_OFas_RhAMS,FS1_OFas_RhAMS,OFas_RhAMS,"0,23","0,39","0,09",14,2,2,1,0,0,0,0,0,0,0
FS2,Fassadenstein2,Fassadenstein2_OFas_RhAMS,FS2_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",14,2,2,0,1,0,0,0,0,0,0
FS3,Fassadenstein3,Fassadenstein3_OFas_RhAMS,FS3_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",15,2,2,0,1,0,0,0,0,0,0
FS4,Fassadenstein4,Fassadenstein4_OFas_RhAMS,FS4_OFas_RhAMS,OFas_RhAMS,"0,23","0,39","0,09",15,2,2,1,0,0,0,0,0,0,0
FS5,Fassadenstein5,Fassadenstein5_OFas_RhAMS,FS5_OFas_RhAMS,OFas_RhAMS,"0,43","0,40","0,09",16,2,2,0,1,0,0,0,0,0,0
FS6,Fassadenstein6,Fassadenstein6_OFas_RhAMS,FS6_OFas_RhAMS,OFas_RhAMS,"0,23","0,40","0,09",16,2,2,1,0,0,0,0,0,0,0
FS7,Fassadenstein7,Fassadenstein7_OFas_RhAMS,FS7_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",17,2,2,0,1,0,0,0,0,0,0
FS8,Fassadenstein8,Fassadenstein8_OFas_RhAMS,FS8_OFas_RhAMS,OFas_RhAMS,"0,23","0,39","0,09",17,2,2,1,0,0,0,0,0,0,0
FS9,Fassadenstein9,Fassadenstein9_OFas_RhAMS,FS9_OFas_RhAMS,OFas_RhAMS,"0,43","0,40","0,09",18,2,2,0,1,0,0,0,0,0,0
FS10,Fassadenstein10,Fassadenstein10_OFas_RhAMS,FS10_OFas_RhAMS,OFas_RhAMS,"0,23","0,40","0,09",18,2,2,1,0,0,0,0,0,0,0
FS11,Fassadenstein11,Fassadenstein11_OFas_RhAMS,FS11_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",19,2,2,0,1,0,0,0,0,0,0
FS12,Fassadenstein12,Fassadenstein12_OFas_RhAMS,FS12_OFas_RhAMS,OFas_RhAMS,"0,23","0,39","0,09",19,2,2,1,0,0,0,0,0,0,0
FS13,Fassadenstein13,Fassadenstein13_OFas_RhAMS,FS13_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",20,2,2,0,1,0,0,0,0,0,0
FS14,Fassadenstein14,Fassadenstein14_OFas_RhAMS,FS14_OFas_RhAMS,OFas_RhAMS,"0,23","0,39","0,09",20,2,2,1,0,0,0,0,0,0,0
FS15,Fassadenstein15,Fassadenstein15_OFas_RhAMS,FS15_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",21,2,2,0,1,0,0,0,0,0,0
FS16,Fassadenstein16,Fassadenstein16_OFas_RhAMS,FS16_OFas_RhAMS,OFas_RhAMS,"0,23","0,39","0,09",21,2,2,1,0,0,0,0,0,0,0
