ID,Hierarchy,Object,ShortName,Link,Length,Height,Depth,Row,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,WIND_KsLeft,WIND_KsRight,WIND_KsTop,WIND_KsBottCornice,Pilaster,Arch
THL_FAS_ID160818135327_612,1,FS521,FS521_SWFas_RhLEI,SWFas_RhLEI,"0,8006372452","0,3176102638","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_613,1,FS522,FS522_SWFas_RhLEI,SWFas_RhLEI,"0,8861103058","0,3176102638","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_614,1,FS523,FS523_SWFas_RhLEI,SWFas_RhLEI,"0,8483819962","0,3176102638","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_615,1,FS524,FS524_SWFas_RhLEI,SWFas_RhLEI,"0,4379386902","0,3176102638","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_616,1,FS525,FS525_SWFas_RhLEI,SWFas_RhLEI,"0,6536159515","0,3176102638","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_617,1,FS526,FS526_SWFas_RhLEI,SWFas_RhLEI,"0,4758033752","0,3176102638","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_618,1,FS527,FS527_SWFas_RhLEI,SWFas_RhLEI,"0,7368869781","0,3176102638","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_619,1,FS528,FS528_SWFas_RhLEI,SWFas_RhLEI,"0,8136997223","0,3176102638","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_62,2,Pil04,Pil04_MRIS_SWFas_RhLEI,MRIS_SWFas_RhLEI,"0,5623426437","3,495803356","0,2877731323",8,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_620,1,FS529,FS529_SWFas_RhLEI,SWFas_RhLEI,"0,8040390015","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_621,1,FS530,FS530_SWFas_RhLEI,SWFas_RhLEI,"0,4674873352","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_622,1,FS531,FS531_SWFas_RhLEI,SWFas_RhLEI,"0,4626693726","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_623,1,FS532,FS532_SWFas_RhLEI,SWFas_RhLEI,"1,076786041","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_624,1,FS533,FS533_SWFas_RhLEI,SWFas_RhLEI,"1,664545059","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_625,1,FS534,FS534_SWFas_RhLEI,SWFas_RhLEI,"1,390686035","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_626,1,FS535,FS535_SWFas_RhLEI,SWFas_RhLEI,"0,9673500061","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_627,1,FS536,FS536_SWFas_RhLEI,SWFas_RhLEI,"0,9850158691","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_628,1,FS537,FS537_SWFas_RhLEI,SWFas_RhLEI,"1,070819855","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_629,1,FS538,FS538_SWFas_RhLEI,SWFas_RhLEI,"0,9356918335","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_63,2,Pil04,Pil04_Port2_SWFas_RhLEI,Port2_SWFas_RhLEI,"0,3677911758","1,792279243","0,3751649857",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_630,1,FS539,FS539_SWFas_RhLEI,SWFas_RhLEI,"0,9105968475","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_631,1,FS540,FS540_SWFas_RhLEI,SWFas_RhLEI,"1,328029633","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_632,1,FS541,FS541_SWFas_RhLEI,SWFas_RhLEI,"0,4674873352","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_633,1,FS542,FS542_SWFas_RhLEI,SWFas_RhLEI,"1,775592804","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_634,1,FS543,FS543_SWFas_RhLEI,SWFas_RhLEI,"0,7992706299","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_635,1,FS544,FS544_SWFas_RhLEI,SWFas_RhLEI,"0,459821701","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_636,1,FS545,FS545_SWFas_RhLEI,SWFas_RhLEI,"0,4941062927","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_637,1,FS546,FS546_SWFas_RhLEI,SWFas_RhLEI,"1,219108582","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_638,1,FS547,FS547_SWFas_RhLEI,SWFas_RhLEI,"1,60978508","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_639,1,FS548,FS548_SWFas_RhLEI,SWFas_RhLEI,"0,9790325165","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_64,2,Pil04,Pil04_Port1_SWFas_RhLEI,Port1_SWFas_RhLEI,"0,3677902222","1,792279482","0,3751659393",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_640,1,FS549,FS549_SWFas_RhLEI,SWFas_RhLEI,"0,7574577332","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_641,1,FS550,FS550_SWFas_RhLEI,SWFas_RhLEI,"1,070819855","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_642,1,FS551,FS551_SWFas_RhLEI,SWFas_RhLEI,"1,447125435","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_643,1,FS552,FS552_SWFas_RhLEI,SWFas_RhLEI,"0,5785560608","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_644,1,FS553,FS553_SWFas_RhLEI,SWFas_RhLEI,"1,077407837","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_645,1,FS554,FS554_SWFas_RhLEI,SWFas_RhLEI,"0,8423805237","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_646,1,FS555,FS555_SWFas_RhLEI,SWFas_RhLEI,"0,7311439514","0,1370434761","0,2189998627",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_647,1,FS556,FS556_SWFas_RhLEI,SWFas_RhLEI,"0,283203125","0,134740591","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_648,1,FS557,FS557_SWFas_RhLEI,SWFas_RhLEI,"0,5640926361","0,1302475929","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_649,1,FS558,FS558_SWFas_RhLEI,SWFas_RhLEI,"0,9456672668","0,1302475929","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_65,2,Pil05,Pil05_MRIS_MGi_RhLEI,MRIS_MGi_RhLEI,"0,4631404877","2,163820267","0,212100029",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_650,1,FS559,FS559_SWFas_RhLEI,SWFas_RhLEI,"0,9585475922","0,1302475929","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_651,1,FS560,FS560_SWFas_RhLEI,SWFas_RhLEI,"0,8123474121","0,1302475929","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_652,1,FS561,FS561_SWFas_RhLEI,SWFas_RhLEI,"0,9658641815","0,1918120384","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_653,1,FS562,FS562_SWFas_RhLEI,SWFas_RhLEI,"1,288515091","0,1323628426","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_654,1,FS563,FS563_SWFas_RhLEI,SWFas_RhLEI,"0,8091545105","0,1323628426","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_655,1,FS564,FS564_SWFas_RhLEI,SWFas_RhLEI,"0,3607215881","0,1281580925","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_656,1,FS565,FS565_SWFas_RhLEI,SWFas_RhLEI,"0,3607215881","0,1281580925","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_657,1,FS566,FS566_SWFas_RhLEI,SWFas_RhLEI,"1,164522171","0,1278691292","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_658,1,FS567,FS567_SWFas_RhLEI,SWFas_RhLEI,"1,028177261","0,1278691292","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_659,1,FS568,FS568_SWFas_RhLEI,SWFas_RhLEI,"0,7076454163","0,1278691292","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_66,2,Pil06,Pil06_MRIS_MGi_RhLEI,MRIS_MGi_RhLEI,"0,4631404877","2,163820267","0,2120990753",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_660,1,FS569,FS569_SWFas_RhLEI,SWFas_RhLEI,"0,3799533844","0,1278691292","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_661,1,FS570,FS570_SWFas_RhLEI,SWFas_RhLEI,"0,6161842346","0,1278691292","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_662,1,FS571,FS571_SWFas_RhLEI,SWFas_RhLEI,"0,3460521698","0,1278691292","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_663,1,FS572,FS572_SWFas_RhLEI,SWFas_RhLEI,"0,7686405182","0,1278691292","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_664,1,FS573,FS573_SWFas_RhLEI,SWFas_RhLEI,"0,3069725037","0,3185367584","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_665,1,FS574,FS574_SWFas_RhLEI,SWFas_RhLEI,"0,4341278076","0,3220739365","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_666,1,FS575,FS575_SWFas_RhLEI,SWFas_RhLEI,"0,435218811","0,3220739365","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_667,1,FS576,FS576_SWFas_RhLEI,SWFas_RhLEI,"0,795999527","0,3220739365","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_668,1,FS577,FS577_SWFas_RhLEI,SWFas_RhLEI,"0,8073825836","0,3220739365","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_669,1,FS578,FS578_SWFas_RhLEI,SWFas_RhLEI,"0,8288841248","0,3220739365","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_67,3,Port1,Port1_SWFas_RhLEI,SWFas_RhLEI,"3,259662628","6,825919628","0,4962205887",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_670,1,FS579,FS579_SWFas_RhLEI,SWFas_RhLEI,"0,4437217712","0,3287863731","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_671,1,FS580,FS580_SWFas_RhLEI,SWFas_RhLEI,"0,5031089783","0,3245010376","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_672,1,FS581,FS581_SWFas_RhLEI,SWFas_RhLEI,"0,5031089783","0,3245010376","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_673,1,FS582,FS582_SWFas_RhLEI,SWFas_RhLEI,"0,4952278137","0,3245010376","0,1399974823",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_674,1,FS583,FS583_SWFas_RhLEI,SWFas_RhLEI,"0,2606239319","0,4578304291","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_675,1,FS584,FS584_SWFas_RhLEI,SWFas_RhLEI,"0,4007968903","0,3287858963","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_676,1,FS585,FS585_SWFas_RhLEI,SWFas_RhLEI,"0,5407409668","0,3185362816","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_677,1,FS586,FS586_SWFas_RhLEI,SWFas_RhLEI,"0,5407409668","0,3185362816","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_678,1,FS587,FS587_SWFas_RhLEI,SWFas_RhLEI,"0,4449272156","0,3220739365","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_679,1,FS588,FS588_SWFas_RhLEI,SWFas_RhLEI,"0,7292785645","0,3220739365","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_68,3,Port2,Port2_SWFas_RhLEI,SWFas_RhLEI,"3,293043613","6,904079199","0,4962205887",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_680,1,FS589,FS589_SWFas_RhLEI,SWFas_RhLEI,"0,3514537811","0,3220734596","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_681,1,FS590,FS590_SWFas_RhLEI,SWFas_RhLEI,"1,166143417","0,3220734596","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_682,1,FS591,FS591_SWFas_RhLEI,SWFas_RhLEI,"0,434835434","0,3220734596","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_683,1,FS592,FS592_SWFas_RhLEI,SWFas_RhLEI,"0,9716148376","0,3287863731","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_684,1,FS593,FS593_SWFas_RhLEI,SWFas_RhLEI,"0,8146286011","0,3245010376","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_685,1,FS594,FS594_SWFas_RhLEI,SWFas_RhLEI,"0,8146286011","0,3245010376","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_686,1,FS595,FS595_SWFas_RhLEI,SWFas_RhLEI,"0,4405469894","0,3245005608","0,1399993896",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_687,1,FS596,FS596_SWFas_RhLEI,SWFas_RhLEI,"0,6609039307","0,3220739365","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_688,1,FS597,FS597_SWFas_RhLEI,SWFas_RhLEI,"0,7171611786","0,3287858963","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_689,1,FS598,FS598_SWFas_RhLEI,SWFas_RhLEI,"0,6708927155","0,3185362816","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_690,1,FS599,FS599_SWFas_RhLEI,SWFas_RhLEI,"0,6708927155","0,3185362816","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_691,1,FS600,FS600_SWFas_RhLEI,SWFas_RhLEI,"0,2494239807","0,3042640686","0,1399974823",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_692,1,FS601,FS601_SWFas_RhLEI,SWFas_RhLEI,"0,7454738617","0,3210992813","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_693,1,FS602,FS602_SWFas_RhLEI,SWFas_RhLEI,"0,3243198395","0,3210988045","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_694,1,FS603,FS603_SWFas_RhLEI,SWFas_RhLEI,"0,8038654327","0,3210992813","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_695,1,FS604,FS604_SWFas_RhLEI,SWFas_RhLEI,"0,8033809662","0,3210992813","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_696,1,FS605,FS605_SWFas_RhLEI,SWFas_RhLEI,"0,3192024231","0,3210992813","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_697,1,FS606,FS606_SWFas_RhLEI,SWFas_RhLEI,"0,7025318146","0,3210988045","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_698,1,FS607,FS607_SWFas_RhLEI,SWFas_RhLEI,"0,2156944275","0,3210988045","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_699,1,FS608,FS608_SWFas_RhLEI,SWFas_RhLEI,"0,1328372955","0,065803051","0,1399965286",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_700,1,FS609,FS609_SWFas_RhLEI,SWFas_RhLEI,"0,4293766022","0,3210988045","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_701,1,FS610,FS610_SWFas_RhLEI,SWFas_RhLEI,"0,5349349976","0,3210992813","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_702,1,FS611,FS611_SWFas_RhLEI,SWFas_RhLEI,"0,7141819","0,3210992813","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_703,1,FS612,FS612_SWFas_RhLEI,SWFas_RhLEI,"0,6073741913","0,3210992813","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_704,1,FS613,FS613_SWFas_RhLEI,SWFas_RhLEI,"0,444478035","0,3210997581","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_705,1,FS614,FS614_SWFas_RhLEI,SWFas_RhLEI,"0,735701561","0,3210997581","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_706,1,FS615,FS615_SWFas_RhLEI,SWFas_RhLEI,"0,7160797119","0,3210988045","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_707,1,FS616,FS616_SWFas_RhLEI,SWFas_RhLEI,"0,4573688507","0,3210988045","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_708,1,FS617,FS617_SWFas_RhLEI,SWFas_RhLEI,"0,6307601929","0,3042635918","0,1399965286",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_709,1,FS618,FS618_SWFas_RhLEI,SWFas_RhLEI,"0,6307601929","0,3042635918","0,1399965286",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_710,1,FS619,FS619_SWFas_RhLEI,SWFas_RhLEI,"0,3302555084","0,3042635918","0,1399965286",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_711,1,FS620,FS620_SWFas_RhLEI,SWFas_RhLEI,"0,3302555084","0,3042635918","0,1399965286",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_712,1,FS621,FS621_SWFas_RhLEI,SWFas_RhLEI,"0,7126102448","0,3164634705","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_713,1,FS622,FS622_SWFas_RhLEI,SWFas_RhLEI,"0,2880477905","0,3239355087","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_714,1,FS623,FS623_SWFas_RhLEI,SWFas_RhLEI,"0,405544281","0,3239355087","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_715,1,FS624,FS624_SWFas_RhLEI,SWFas_RhLEI,"0,2414855957","0,3205013275","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_716,1,FS625,FS625_SWFas_RhLEI,SWFas_RhLEI,"0,4112319946","0,3228969574","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_717,1,FS626,FS626_SWFas_RhLEI,SWFas_RhLEI,"0,4192886353","0,3228969574","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_718,1,FS627,FS627_SWFas_RhLEI,SWFas_RhLEI,"0,8087596893","0,3228969574","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_719,1,FS628,FS628_SWFas_RhLEI,SWFas_RhLEI,"0,8120040894","0,3228969574","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_720,1,FS629,FS629_SWFas_RhLEI,SWFas_RhLEI,"0,774597168","0,3228969574","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_721,1,FS630,FS630_SWFas_RhLEI,SWFas_RhLEI,"0,5594882965","0,3274035454","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_722,1,FS631,FS631_SWFas_RhLEI,SWFas_RhLEI,"0,4382076263","0,3274035454","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_723,1,FS632,FS632_SWFas_RhLEI,SWFas_RhLEI,"0,3350296021","0,5701756477","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_724,1,FS633,FS633_SWFas_RhLEI,SWFas_RhLEI,"0,7313671112","0,3184423447","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_725,1,FS634,FS634_SWFas_RhLEI,SWFas_RhLEI,"0,2709674835","0,2126464844","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_726,1,FS635,FS635_SWFas_RhLEI,SWFas_RhLEI,"0,2866020203","0,3239355087","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_727,1,FS636,FS636_SWFas_RhLEI,SWFas_RhLEI,"0,2615184784","0,2092113495","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_728,1,FS637,FS637_SWFas_RhLEI,SWFas_RhLEI,"0,676153183","0,3437385559","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_729,1,FS638,FS638_SWFas_RhLEI,SWFas_RhLEI,"0,3034534454","0,3228969574","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_73,6,RhLEI,RhLEI,,"44,76573753","21,61512947","3,740857074",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_730,1,FS639,FS639_SWFas_RhLEI,SWFas_RhLEI,"0,7270240784","0,3228969574","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_731,1,FS640,FS640_SWFas_RhLEI,SWFas_RhLEI,"0,324092865","0,3228964806","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_732,1,FS641,FS641_SWFas_RhLEI,SWFas_RhLEI,"1,158227921","0,3228964806","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_733,1,FS642,FS642_SWFas_RhLEI,SWFas_RhLEI,"0,4628162384","0,3228964806","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_734,1,FS643,FS643_SWFas_RhLEI,SWFas_RhLEI,"0,7910957336","0,3274030685","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_735,1,FS644,FS644_SWFas_RhLEI,SWFas_RhLEI,"0,4736499786","0,3274030685","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_736,1,FS645,FS645_SWFas_RhLEI,SWFas_RhLEI,"0,7748336792","0,3228969574","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_737,1,FS646,FS646_SWFas_RhLEI,SWFas_RhLEI,"0,1484012604","0,3437385559","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_738,1,FS647,FS647_SWFas_RhLEI,SWFas_RhLEI,"0,3561840057","0,3437385559","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_739,1,FS648,FS648_SWFas_RhLEI,SWFas_RhLEI,"0,3806991577","0,3184423447","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_74,2,Saeu01,Saeu01_MRIS_SWFas_RhLEI,MRIS_SWFas_RhLEI,"0,7104873657","4,536834955","0,6688976288",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_740,1,FS649,FS649_SWFas_RhLEI,SWFas_RhLEI,"0,5719814301","0,3239355087","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_741,1,FS650,FS650_SWFas_RhLEI,SWFas_RhLEI,"0,1791152954","0,3227558136","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_742,1,FS651,FS651_SWFas_RhLEI,SWFas_RhLEI,"0,3081817627","0,3227558136","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_743,1,FS652,FS652_SWFas_RhLEI,SWFas_RhLEI,"0,2420310974","0,3260364532","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_744,1,FS653,FS653_SWFas_RhLEI,SWFas_RhLEI,"0,6593437195","0,3274931908","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_745,1,FS654,FS654_SWFas_RhLEI,SWFas_RhLEI,"1,038827896","0,3274931908","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_746,1,FS655,FS655_SWFas_RhLEI,SWFas_RhLEI,"0,2919616699","0,3279280663","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_747,1,FS656,FS656_SWFas_RhLEI,SWFas_RhLEI,"0,8510608673","0,3297257423","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_748,1,FS657,FS657_SWFas_RhLEI,SWFas_RhLEI,"0,6827850342","0,3274931908","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_749,1,FS658,FS658_SWFas_RhLEI,SWFas_RhLEI,"0,22564888","0,3274931908","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
